relationshipId,createdTimestamp,updatedTimestamp,relationshipType,sourceNodeType,sourceNodeAttr,sourceNodeValue,targetNodeType,targetNodeAttr,targetNodeValue,affiliation,referenceType,sourceAuthoritySection,targetAuthoritySection,relationship,notes
,,,UPDATES,Authority,reference,RFC9484,Authority,reference,RFC9298,,,,,,
,,,CONTROLS,ControllingOrg,shortName,6man WG,Authority,reference,RFC9844,,,,,,
,,,OBSOLETES,Authority,reference,RFC9844,Authority,reference,RFC6874,,,,,,
,,,UPDATES,Authority,reference,RFC9844,Authority,reference,RFC8089,,,,,,
,,,UPDATES,Authority,reference,RFC9844,Authority,reference,RFC4007,,,,,,
,,,UPDATES,Authority,reference,RFC9844,Authority,reference,RFC7622,,,,,,
,,,CONTROLS,ControllingOrg,shortName,httpbis WG,Authority,reference,RFC9931,,,,,,
,,,UPDATES,Authority,reference,RFC9931,Authority,reference,RFC9112,,,,,,
,,,UPDATES,Authority,reference,RFC9931,Authority,reference,RFC9298,,,,,,
,,,CONTROLS,ControllingOrg,shortName,OATC,Authority,reference,OATC OMAP,,,,,,
,,,CONTROLS,ControllingOrg,shortName,IETF APP Area,Authority,reference,RFC5849,,,,,,
,,,OBSOLETES,Authority,reference,RFC5849,Authority,reference,OAuth Core 1.0 revA,,,,,,
,,,DEFINES,Authority,reference,RFC5849,Artifact,shortName,OAuth 1.0,,,,,,
,,,VERSION_OF,Artifact,shortName,OAuth 1.0,Artifact,shortName,OAuth,,,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC2045,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC2104,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC2119,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC2616,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC2617,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC2818,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC3447,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC3629,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,RFC3986,,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,W3C REC HTML 4.0 (2e),,normative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,NIST TechNote SHA-1 Attacks,,informative,,,,
,,,REFERENCES,Authority,reference,RFC5849,Authority,reference,OAuth Core 1.0 revA,,informative,,,,
,,,CONTROLS,ControllingOrg,shortName,jose WG,Authority,reference,RFC7515,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7515,AuthorityDraft,reference,draft-ietf-jose-json-web-signature,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-jose-json-web-signature-41,Authority,reference,RFC7515,,,,,,
,,,CONTROLS,ControllingOrg,shortName,jose WG,Authority,reference,RFC7516,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7516,AuthorityDraft,reference,draft-ietf-jose-json-web-encryption,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-jose-json-web-encryption-40,Authority,reference,RFC7516,,,,,,
,,,CONTROLS,ControllingOrg,shortName,jose WG,Authority,reference,RFC7517,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7517,AuthorityDraft,reference,draft-ietf-jose-json-web-key,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-jose-json-web-key-41,Authority,reference,RFC7517,,,,,,
,,,CONTROLS,ControllingOrg,shortName,jose WG,Authority,reference,RFC7518,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7518,AuthorityDraft,reference,draft-ietf-jose-json-web-algorithms,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-jose-json-web-algorithms-40,Authority,reference,RFC7518,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7519,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7519,AuthorityDraft,reference,draft-ietf-oauth-json-web-token,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-json-web-token-32,Authority,reference,RFC7519,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC6749,,,,,,
,,,OBSOLETES,Authority,reference,RFC6749,Authority,reference,RFC5849,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC6749,AuthorityDraft,reference,draft-ietf-oauth-v2,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-v2-31,Authority,reference,RFC6749,,,,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth 2.0,,,,,,
,,,VERSION_OF,Artifact,shortName,OAuth 2.0,Artifact,shortName,OAuth,,,,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Role - Resource Owner,,,1.1,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Role - Resource Server,,,1.1,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Role - Client,,,1.1,,,
,,,VARIANT_OF,Artifact,shortName,OAuth Role - Client,Artifact,shortName,OAuth Role - Confidential Client,,,2.1,,,
,,,VARIANT_OF,Artifact,shortName,OAuth Role - Client,Artifact,shortName,OAuth Role - Public Client,,,2.1,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Role - Authorization Server,,,1.1,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Flow - Authorization Code,,,1.3.1; 4.1,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Flow - Implicit,,,1.3.2; 4.2,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Flow - Resource Owner Password Credentials,,,1.3.3; 4.3,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Flow - Client Credentials,,,1.3.4; 4.4,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Flow - AuthZ Code Exchange,,,4.1.3,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Flow - Refresh Token Redemption,,,6,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Feature - Extension Grant,,,4.5; 8.3,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Issued Token - Access Token,,,1.4; 5; 8.1,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Issued Token - Refresh Token,,,1.5; 6,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Authorization Endpoint,,,3.1,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Token Endpoint,,,3.2,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Client Redirection Endpoint,,,3.1.2,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Client Identifier,,,2.2,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Scope,,,3.3,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Client Credential types,,,2.3,,,
,,,DEFINES,Authority,reference,RFC6749,Artifact,shortName,OAuth Token Auth Method - Client Secret,,,2.3.1,,,
,,,VARIANT_OF,Artifact,shortName,OAuth Token Auth Method - Client Secret,Artifact,shortName,OAuth Token Auth Method - client_secret_post,,,2.3.1,,,
,,,VARIANT_OF,Artifact,shortName,OAuth Token Auth Method - Client Secret,Artifact,shortName,OAuth Token Auth Method - client_secret_basic,,,2.3.1,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC2119,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC2246,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC2616,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC2617,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC2818,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC3629,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC3986,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC4627,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC4949,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC5226,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC5234,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC5246,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC6125,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,US-ASCII [ANSI X3.4-1986],,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,W3C REC HTML 4.01,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,W3C REC XML 1.0 (5e),,normative,,,,
,,,REFERENCES,Authority,reference,RFC6749,AuthorityDraftRevision,reference,draft-ietf-oauth-v2-http-mac-01,,informative,,,,Draft revision selected based on reference date.
,,,REFERENCES,Authority,reference,RFC6749,AuthorityDraftRevision,reference,draft-ietf-oauth-saml2-bearer-14,,informative,,,,Draft revision selected based on reference date.
,,,REFERENCES,Authority,reference,RFC6749,AuthorityDraftRevision,reference,draft-ietf-oauth-v2-threatmodel-08,,informative,,,,Draft revision selected based on reference date.
,,,REFERENCES,Authority,reference,RFC6749,AuthorityDraftRevision,reference,draft-hardt-oauth-01,,informative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC5849,,informative,,,,
,,,REFERENCES,Authority,reference,RFC6749,Authority,reference,RFC6750,,informative,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC6750,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC6750,AuthorityDraft,reference,draft-ietf-oauth-v2-bearer,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-v2-bearer-23,Authority,reference,RFC6750,,,,,,
,,,EXTENDS,Authority,reference,RFC6750,Artifact,shortName,OAuth 2.0,,,,,,
,,,DEFINES,Authority,reference,RFC6750,Artifact,shortName,OAuth Issued Token - Access Token - Bearer Type,,,,,,
,,,VARIANT_OF,Artifact,shortName,OAuth Issued Token - Access Token - Bearer Type,Artifact,shortName,OAuth Issued Token - Access Token,,,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC2119,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC2246,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC2616,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC2617,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC2818,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC3986,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC5234,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC5246,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC5280,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC6265,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,RFC6749,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,US-ASCII [ANSI X3.4-1986],,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,W3C REC HTML 4.01,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,W3C REC WebArch,,normative,,,,
,,,REFERENCES,Authority,reference,RFC6750,AuthorityDraftRevision,reference,draft-ietf-httpbis-p7-auth-21,,informative,,,,Draft revision selected based on reference date.
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,NIST SP 800-63-1,,informative,,,,
,,,REFERENCES,Authority,reference,RFC6750,Authority,reference,OATC OMAP,,informative,,,,
,,,REFERENCES,Authority,reference,RFC6750,AuthorityDraftRevision,reference,openid-connect-messages-1_0-12,,informative,,,,Draft revision selected based on reference date.
,,,CONTROLS,ControllingOrg,shortName,AB/Connect WG,Authority,reference,OAuth2 Multiple Response Type Encoding,,,,,,
,,,DRAFTED_BY,Authority,reference,OAuth2 Multiple Response Type Encoding,AuthorityDraft,reference,oauth-v2-multiple-response-types-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,oauth-v2-multiple-response-types-1_0-12,Authority,reference,OAuth2 Multiple Response Type Encoding,,,,,,
,,,REFERENCES,Authority,reference,OAuth2 Multiple Response Type Encoding,Authority,reference,RFC2119,,normative,,,,
,,,REFERENCES,Authority,reference,OAuth2 Multiple Response Type Encoding,Authority,reference,RFC2616,,normative,,,,
,,,REFERENCES,Authority,reference,OAuth2 Multiple Response Type Encoding,Authority,reference,RFC6749,,normative,,,,
,,,REFERENCES,Authority,reference,OAuth2 Multiple Response Type Encoding,Authority,reference,OAuth2 Form Post Response,,informative,,,,
,,,CONTROLS,ControllingOrg,shortName,ISO/IEC JTC 1,Authority,reference,ISO/IEC 26138:2024,,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ISO/IEC 26138:2024,Authority,reference,OAuth2 Multiple Response Type Encoding,,,,,textually equivalent,
,,,CONTROLS,ControllingOrg,shortName,AB/Connect WG,Authority,reference,OAuth2 Form Post Response,,,,,,
,,,DRAFTED_BY,Authority,reference,OAuth2 Form Post Response,AuthorityDraft,reference,oauth-v2-form-post-response-mode-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,oauth-v2-form-post-response-mode-1_0-05,Authority,reference,OAuth2 Form Post Response,,,,,,
,,,REFERENCES,Authority,reference,OAuth2 Form Post Response,Authority,reference,OAuth2 Multiple Response Type Encoding,,normative,,,,
,,,REFERENCES,Authority,reference,OAuth2 Form Post Response,Authority,reference,RFC2119,,normative,,,,
,,,REFERENCES,Authority,reference,OAuth2 Form Post Response,Authority,reference,RFC6749,,normative,,,,
,,,REFERENCES,Authority,reference,OAuth2 Form Post Response,Authority,reference,RFC7230,,normative,,,,
,,,CONTROLS,ControllingOrg,shortName,ISO/IEC JTC 1,Authority,reference,ISO/IEC 26139:2024,,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ISO/IEC 26139:2024,Authority,reference,OAuth2 Form Post Response,,,,,textually equivalent,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC6755,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7009,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC6819,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC6819,AuthorityDraft,reference,draft-ietf-oauth-v2-threatmodel,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-v2-threatmodel-08,Authority,reference,RFC6819,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7521,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7521,AuthorityDraft,reference,draft-ietf-oauth-assertions,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-assertions-18,Authority,reference,RFC7521,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7522,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7522,AuthorityDraft,reference,draft-ietf-oauth-saml2-bearer,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-saml2-bearer-23,Authority,reference,RFC7522,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7523,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7523,AuthorityDraft,reference,draft-ietf-oauth-jwt-bearer,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-jwt-bearer-12,Authority,reference,RFC7523,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7591,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7592,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7636,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC7636,AuthorityDraft,reference,draft-ietf-oauth-spop,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-spop-15,Authority,reference,RFC7636,,,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC7525,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC20,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC2119,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC3986,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC4648,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC5226,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC5234,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC6234,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC6749,,normative,,,,
,,,REFERENCES,Authority,reference,RFC7636,Authority,reference,RFC6819,,informative,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7662,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC7800,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC8176,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC8252,,,,,,
,,,UPDATES,Authority,reference,RFC8252,Authority,reference,RFC6749,,,,,,
,,,MEMBER_OF,Authority,reference,RFC8252,AuthorityGroup,reference,BCP212,,,,,,
,,,DRAFTED_BY,Authority,reference,RFC8252,AuthorityDraft,reference,draft-ietf-oauth-native-apps,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,draft-ietf-oauth-native-apps-12,Authority,reference,RFC8252,,,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC2119,,normative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC3986,,normative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC6749,,normative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC7230,,normative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC7595,,normative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC7636,,normative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC8174,,normative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC6819,,informative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,RFC7591,,informative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,AppAuth,,informative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,AppAuth/iOS,,informative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,AppAuth/Android,,informative,,,,
,,,REFERENCES,Authority,reference,RFC8252,Authority,reference,OAuth Samples for Windows,,informative,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC8414,,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,RFC8414,AuthorityGroup,reference,OpenID Connect Discovery 1.0 (as amended),,,,3; 4,derived from,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC8628,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC8693,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC8705,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC8725,,,,,,
,,,UPDATES,Authority,reference,RFC8725,Authority,reference,RFC7519,,,,,,
,,,MEMBER_OF,Authority,reference,RFC8725,AuthorityGroup,reference,BCP225,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9068,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9101,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9126,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9207,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9278,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9396,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9449,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9470,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9700,,,,,,
,,,UPDATES,Authority,reference,RFC9700,Authority,reference,RFC6749,,,,,,
,,,UPDATES,Authority,reference,RFC9700,Authority,reference,RFC6750,,,,,,
,,,UPDATES,Authority,reference,RFC9700,Authority,reference,RFC6819,,,,,,
,,,MEMBER_OF,Authority,reference,RFC9700,AuthorityGroup,reference,BCP240,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9701,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9728,,,,,,
,,,CONTROLS,ControllingOrg,shortName,oauth WG,Authority,reference,RFC9901,,,,,,
,,,CONTROLS,ControllingOrg,shortName,OIDF,Authority,reference,OpenID Authentication 1.0,,,,,,
,,,DEFINES,Authority,reference,OpenID Authentication 1.0,Artifact,shortName,OpenID 1.0,,,,,,
,,,VERSION_OF,Artifact,shortName,OpenID 1.0,Artifact,shortName,OpenID,,,,,,
,,,CONTROLS,ControllingOrg,shortName,OIDF,Authority,reference,OpenID Authentication 1.1,,,,,,
,,,SUPERSEDES,Authority,reference,OpenID Authentication 1.1,Authority,reference,OpenID Authentication 1.0,,,,,,
,,,DEFINES,Authority,reference,OpenID Authentication 1.1,Artifact,shortName,OpenID 1.1,,,,,,
,,,VERSION_OF,Artifact,shortName,OpenID 1.1,Artifact,shortName,OpenID,,,,,,
,,,CONTROLS,ControllingOrg,shortName,OIDF,Authority,reference,OpenID Simple Registration Ext 1.0,,,,,,
,,,CONTROLS,ControllingOrg,shortName,OIDF,Authority,reference,OpenID Authentication 2.0,,,,,,
,,,SUPERSEDES,Authority,reference,OpenID Authentication 2.0,Authority,reference,OpenID Authentication 1.1,,,,,,
,,,DRAFTED_BY,Authority,reference,OpenID Authentication 2.0,AuthorityDraft,reference,openid-authentication-2_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,openid-authentication-2_0-12,Authority,reference,OpenID Authentication 2.0,,,,,,
,,,DEFINES,Authority,reference,OpenID Authentication 2.0,Artifact,shortName,OpenID 2.0,,,,,,
,,,VERSION_OF,Artifact,shortName,OpenID 2.0,Artifact,shortName,OpenID,,,,,,
,,,CONTROLS,ControllingOrg,shortName,OIDF,Authority,reference,OpenID Attribute Exchange 1.0,,,,,,
,,,DRAFTED_BY,Authority,reference,OpenID Attribute Exchange 1.0,AuthorityDraft,reference,openid-attribute-exchange-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,openid-attribute-exchange-1_0-08,Authority,reference,OpenID Attribute Exchange 1.0,,,,,,
,,,CONTROLS,ControllingOrg,shortName,OIDF,Authority,reference,OpenID Provider AuthN Policy Ext 1.0,,,,,,
,,,DRAFTED_BY,Authority,reference,OpenID Provider AuthN Policy Ext 1.0,AuthorityDraft,reference,openid-provider-authentication-policy-extension-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,openid-provider-authentication-policy-extension-1_0-07,Authority,reference,OpenID Provider AuthN Policy Ext 1.0,,,,,,
,,,CONTROLS,ControllingOrg,shortName,AB/Connect WG,Authority,reference,OpenID Connect Core 1.0 (12/2023),,,,,,
,,,SUPERSEDES,Authority,reference,OpenID Connect Core 1.0 (12/2023),Authority,reference,OpenID Connect Core 1.0 (11/2014),,,,,,
,,,DRAFTED_BY,Authority,reference,OpenID Connect Core 1.0 (12/2023),AuthorityDraft,reference,openid-connect-core-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,openid-connect-core-1_0-35,Authority,reference,OpenID Connect Core 1.0 (12/2023),,,,,,
,,,DEFINES,Authority,reference,OpenID Connect Core 1.0 (12/2023),Artifact,shortName,OpenID Connect 1.0,,,,,,
,,,CONTROLS,ControllingOrg,shortName,AB/Connect WG,Authority,reference,OpenID Connect Core 1.0 (11/2014),,,,,,
,,,SUPERSEDES,Authority,reference,OpenID Connect Core 1.0 (11/2014),Authority,reference,OpenID Connect Core 1.0 (02/2014),,,,,,
,,,DRAFTED_BY,Authority,reference,OpenID Connect Core 1.0 (11/2014),AuthorityDraft,reference,openid-connect-core-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,openid-connect-core-1_0-22,Authority,reference,OpenID Connect Core 1.0 (11/2014),,,,,,
,,,DEFINES,Authority,reference,OpenID Connect Core 1.0 (11/2014),Artifact,shortName,OpenID Connect 1.0,,,,,,
,,,CONTROLS,ControllingOrg,shortName,AB/Connect WG,Authority,reference,OpenID Connect Core 1.0 (02/2014),,,,,,
,,,DRAFTED_BY,Authority,reference,OpenID Connect Core 1.0 (02/2014),AuthorityDraft,reference,openid-connect-core-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,openid-connect-core-1_0-18,Authority,reference,OpenID Connect Core 1.0 (02/2014),,,,,,
,,,DEFINES,Authority,reference,OpenID Connect Core 1.0 (02/2014),Artifact,shortName,OpenID Connect 1.0,,,,,,
,,,CONTROLS,ControllingOrg,shortName,ISO/IEC JTC 1,Authority,reference,ISO/IEC 26131:2024,,,,,,
,,,HAS_RELATED_AUTHORITY,Authority,reference,ISO/IEC 26131:2024,Authority,reference,OpenID Connect Core 1.0 (12/2023),,,,,textually equivalent,
,,,CONTROLS,ControllingOrg,shortName,AB/Connect WG,Authority,reference,OpenID Connect Discovery 1.0 (12/2023),,,,,,
,,,SUPERSEDES,Authority,reference,OpenID Connect Discovery 1.0 (12/2023),Authority,reference,OpenID Connect Discovery 1.0 (11/2014),,,,,,
,,,DRAFTED_BY,Authority,reference,OpenID Connect Discovery 1.0 (12/2023),AuthorityDraft,reference,openid-connect-discovery-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,openid-connect-discovery-1_0-37,Authority,reference,OpenID Connect Discovery 1.0 (12/2023),,,,,,
,,,CONTROLS,ControllingOrg,shortName,AB/Connect WG,Authority,reference,OpenID Connect Discovery 1.0 (11/2014),,,,,,
,,,SUPERSEDES,Authority,reference,OpenID Connect Discovery 1.0 (11/2014),Authority,reference,OpenID Connect Discovery 1.0 (02/2014),,,,,,
,,,DRAFTED_BY,Authority,reference,OpenID Connect Discovery 1.0 (11/2014),AuthorityDraft,reference,openid-connect-discovery-1_0,,,,,,
,,,ADOPTED_AS,AuthorityDraftRevision,reference,openid-connect-discovery-1_0-25,Authority,reference,OpenID Connect Discovery 1.0 (11/2014),,,,,,
,,,CONTROLS,ControllingOrg,shortName,AB/Connect WG,Authority,reference,OpenID Connect Discovery 1.0 (02/2014),,,,,,
