authorityDraftRevisionId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,revisionSequence,title,status,type,ietfStream,publishedDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,notes
,,,,relComplete,draft-ietf-oauth-json-web-token-14,14,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2013-12-29,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-14.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-14.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/14/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-13,13,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2013-11-12,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-13.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-13.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/13/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-12,12,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2013-10-07,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-12.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-12.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/12/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-11,11,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2013-07-29,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-11.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-11.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/11/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-10,10,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2013-07-14,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-10.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-10.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/10/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-09,9,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2013-07-12,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-09.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-09.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/09/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-08,8,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2013-05-28,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-08.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/08/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-07,7,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2013-04-23,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-07.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/07/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-06,6,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2012-12-28,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-06.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/06/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-05,5,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2012-11-07,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-05.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/05/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-04,4,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2012-10-15,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-04.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/04/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-03,3,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2012-07-30,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-03.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/03/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-02,2,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2012-07-16,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-02.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/02/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-01,1,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2012-07-06,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-01.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/01/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-json-web-token-00,0,JSON Web Token (JWT),Revised,Internet-Draft,IETF,2012-05-23,https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-json-web-token-00.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-json-web-token/00/,IETF Datatracker,
,,,,relComplete,draft-jones-json-web-token-10,10,JSON Web Token (JWT),Replaced,Internet-Draft,,2012-05-12,https://www.ietf.org/archive/id/draft-jones-json-web-token-10.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-10.txt,,https://datatracker.ietf.org/doc/draft-jones-json-web-token/10/,IETF Datatracker,
,,,,relComplete,draft-jones-json-web-token-09,9,JSON Web Token (JWT),Revised,Internet-Draft,,2012-05-08,https://www.ietf.org/archive/id/draft-jones-json-web-token-09.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-09.txt,,https://datatracker.ietf.org/doc/draft-jones-json-web-token/09/,IETF Datatracker,
,,,,relComplete,draft-jones-json-web-token-08,8,JSON Web Token (JWT),Revised,Internet-Draft,,2012-03-12,https://www.ietf.org/archive/id/draft-jones-json-web-token-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-08.txt,,https://datatracker.ietf.org/doc/draft-jones-json-web-token/08/,IETF Datatracker,
,,,,relComplete,draft-jones-json-web-token-07,7,JSON Web Token (JWT),Revised,Internet-Draft,,2011-12-14,https://www.ietf.org/archive/id/draft-jones-json-web-token-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-07.txt,,https://datatracker.ietf.org/doc/draft-jones-json-web-token/07/,IETF Datatracker,
,,,,relComplete,draft-jones-json-web-token-06,6,JSON Web Token (JWT),Revised,Internet-Draft,,2011-10-31,https://www.ietf.org/archive/id/draft-jones-json-web-token-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-06.txt,,,,
,,,,relComplete,draft-jones-json-web-token-05,5,JSON Web Token (JWT),Revised,Internet-Draft,,2011-07-11,https://www.ietf.org/archive/id/draft-jones-json-web-token-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-05.txt,,,,
,,,,relComplete,draft-jones-json-web-token-04,4,JSON Web Token (JWT),Revised,Internet-Draft,,2011-03-30,https://www.ietf.org/archive/id/draft-jones-json-web-token-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-04.txt,,,,
,,,,relComplete,draft-jones-json-web-token-03,3,JSON Web Token (JWT),Revised,Internet-Draft,,2011-03-28,https://www.ietf.org/archive/id/draft-jones-json-web-token-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-03.txt,,,,
,,,,relComplete,draft-jones-json-web-token-02,2,JSON Web Token (JWT),Revised,Internet-Draft,,2011-03-28,https://www.ietf.org/archive/id/draft-jones-json-web-token-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-02.txt,,,,
,,,,relComplete,draft-jones-json-web-token-01,1,JSON Web Token (JWT),Revised,Internet-Draft,,2011-01-05,https://www.ietf.org/archive/id/draft-jones-json-web-token-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-01.txt,,,,
,,,,relComplete,draft-jones-json-web-token-00,0,JSON Web Token (JWT),Revised,Internet-Draft,,2010-12-28,https://www.ietf.org/archive/id/draft-jones-json-web-token-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-jones-json-web-token-00.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-31,31,The OAuth 2.0 Authorization Framework,Adopted,Internet-Draft,IETF,2012-08-01,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-31.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-31.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/31/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-30,30,The OAuth 2.0 Authorization Framework,Revised,Internet-Draft,IETF,2012-07-15,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-30.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-30.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/30/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-29,29,The OAuth 2.0 Authorization Framework,Revised,Internet-Draft,IETF,2012-07-12,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-29.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-29.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/29/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-28,28,The OAuth 2.0 Authorization Framework,Revised,Internet-Draft,IETF,2012-06-19,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-28.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-28.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/28/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-27,27,The OAuth 2.0 Authorization Framework,Revised,Internet-Draft,IETF,2012-06-08,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-27.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-27.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/27/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-26,26,The OAuth 2.0 Authorization Framework,Revised,Internet-Draft,IETF,2012-05-01,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-26.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-26.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/26/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-25,25,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2012-03-08,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-25.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-25.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/25/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-24,24,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2012-03-07,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-24.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-24.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/24/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-23,23,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2012-01-20,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-23.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-23.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2/23/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-22,22,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-09-21,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-22.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-22.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-21,21,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-09-04,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-21.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-21.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-20,20,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-07-25,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-20.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-20.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-19,19,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-07-25,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-19.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-19.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-18,18,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-07-08,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-18.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-18.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-17,17,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-07-08,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-17.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-17.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-16,16,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-05-18,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-16.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-16.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-15,15,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-04-05,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-15.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-15.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-14,14,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-04-05,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-14.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-14.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-13,13,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-02-16,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-13.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-13.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-12,12,The OAuth 2.0 Authorization Protocol,Revised,Internet-Draft,IETF,2011-01-20,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-12.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-12.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-11,11,The OAuth 2.0 Protocol Framework,Revised,Internet-Draft,IETF,2010-11-30,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-11.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-11.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-10,10,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-07-11,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-10.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-10.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-09,9,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-06-29,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-09.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-09.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-08,8,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-06-15,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-08.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-08.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-07,7,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-06-11,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-07.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-07.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-06,6,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-06-09,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-06.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-06.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-05,5,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-05-13,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-05.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-05.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-04,4,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-05-10,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-04.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-04.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-03,3,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-05-09,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-03.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-03.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-02,2,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-05-06,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-02.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-02.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-01,1,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-04-29,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-01.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-00,0,The OAuth 2.0 Protocol,Revised,Internet-Draft,IETF,2010-04-29,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-00.txt,,,,
,,,,relComplete,draft-hardt-oauth-01,1,OAuth Web Resource Authorization Profiles,Replaced,Internet-Draft,,2010-01-15,https://www.ietf.org/archive/id/draft-hardt-oauth-01.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-hardt-oauth-01.txt,,https://datatracker.ietf.org/doc/draft-hardt-oauth/01/,IETF Datatracker,
,,,,relComplete,draft-hardt-oauth-00,0,OAuth Web Resource Authorization Profiles,Revised,Internet-Draft,,2010-01-15,https://www.ietf.org/archive/id/draft-hardt-oauth-00.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-hardt-oauth-00.txt,,,,
,,,,relComplete,draft-ietf-oauth-v2-bearer-23,23,The OAuth 2.0 Authorization Framework: Bearer Token Usage,Adopted,Internet-Draft,IETF,2012-08-01,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-23.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-23.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-bearer/23/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-bearer-22,22,The OAuth 2.0 Authorization Framework: Bearer Token Usage,Revised,Internet-Draft,IETF,2012-07-12,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-22.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-22.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-bearer/22/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-bearer-21,21,The OAuth 2.0 Authorization Framework: Bearer Token Usage,Revised,Internet-Draft,IETF,2012-06-19,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-21.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-21.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-bearer/21/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-bearer-20,20,The OAuth 2.0 Authorization Framework: Bearer Token Usage,Revised,Internet-Draft,IETF,2012-06-08,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-20.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-20.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-bearer/20/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-bearer-19,19,The OAuth 2.0 Authorization Protocol: Bearer Tokens,Revised,Internet-Draft,IETF,2012-04-23,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-19.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-19.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-bearer/19/,IETF Datatracker,
,,,,relComplete,draft-ietf-oauth-v2-bearer-18,18,The OAuth 2.0 Authorization Protocol: Bearer Tokens,Revised,Internet-Draft,IETF,2012-03-12,https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-18.txt,Text (ASCII),https://www.ietf.org/archive/id/draft-ietf-oauth-v2-bearer-18.txt,,https://datatracker.ietf.org/doc/draft-ietf-oauth-v2-bearer/18/,IETF Datatracker,
