authorityId,createdTimestamp,updatedTimestamp,atlasCategory,atlasStatus,reference,versionTag,title,status,type,ietfStream,publishedDate,deprecatedDate,withdrawnDate,canonicalUrl,canonicalFormat,plainTextUrl,htmlUrl,otherUrl,otherFormat,doi,notes
,,,,stub,RFC7805,,Moving Outdated TCP Extensions and TCP-Related Documents to Historic or Informational Status,Informational,RFC - Informational,IETF,2016-04-07,,,https://www.rfc-editor.org/rfc/rfc7805.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc7805.txt,https://www.rfc-editor.org/rfc/rfc7805.html,https://datatracker.ietf.org/doc/rfc7805/,IETF Datatracker,10.17487/RFC7805,
,,,messageFormat,stub,RFC724,,Proposed Official Standard for the Format of ARPA Network Messages,Informational; Obsoleted,RFC - Unknown,Legacy,1977-05-12,,,https://www.rfc-editor.org/rfc/rfc724.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc724.txt,https://www.rfc-editor.org/rfc/rfc724.html,https://datatracker.ietf.org/doc/rfc724/,IETF Datatracker,10.17487/RFC0724,
,,,messageFormat,stub,RFC733,,Standard for the Format of ARPA Network Text Messages,Informational; Obsoleted,RFC - Unknown,Legacy,1977-11-21,,,https://www.rfc-editor.org/rfc/rfc733.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc733.txt,https://www.rfc-editor.org/rfc/rfc733.html,https://datatracker.ietf.org/doc/rfc733/,IETF Datatracker,10.17487/RFC0733,
,,,messageFormat,stub,RFC822,,Standard for the Format of ARPA Internet Text Messages,Obsoleted; Updated; Errata,Internet Standard,Legacy,1982-08-13,,,https://www.rfc-editor.org/rfc/rfc822.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc822.txt,https://www.rfc-editor.org/rfc/rfc822.html,https://datatracker.ietf.org/doc/rfc822/,IETF Datatracker,10.17487/RFC0822,
,,,messageFormat,stub,RFC2822,,Internet Message Format,Obsoleted; Updated; Errata,Proposed Standard,IETF,2001-04-01,,,https://www.rfc-editor.org/rfc/rfc2822.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2822.txt,https://www.rfc-editor.org/rfc/rfc2822.html,https://datatracker.ietf.org/doc/rfc2822/,IETF Datatracker,10.17487/RFC2822,
,,,messageFormat,stub,RFC5322,,Internet Message Format,Active; Updated; Errata,Draft Standard,IETF,2008-10-01,,,https://www.rfc-editor.org/rfc/rfc5322.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5322.txt,https://www.rfc-editor.org/rfc/rfc5322.html,https://datatracker.ietf.org/doc/rfc5322/,IETF Datatracker,10.17487/RFC5322,
,,,,stub,RFC1341,,MIME (Multipurpose Internet Mail Extensions): Mechanisms for Specifying and Describing the Format of Internet Message Bodies,Obsoleted,Proposed Standard,IETF,1992-06,,,https://www.rfc-editor.org/rfc/rfc1341.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1341.txt,https://www.rfc-editor.org/rfc/rfc1341.html,https://datatracker.ietf.org/doc/rfc1341/,IETF Datatracker,10.17487/RFC1341,
,,,,stub,RFC1342,,Representation of Non-ASCII Text in Internet Message Headers,Obsoleted,Proposed Standard,IETF,1992-06,,,https://www.rfc-editor.org/rfc/rfc1342.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1342.txt,https://www.rfc-editor.org/rfc/rfc1342.html,https://datatracker.ietf.org/doc/rfc1342/,IETF Datatracker,10.17487/RFC1342,
,,,,stub,RFC1521,,MIME (Multipurpose Internet Mail Extensions) Part One: Mechanisms for Specifying and Describing the Format of Internet Message Bodies,Obsoleted,Draft Standard,IETF,1993-09,,,https://www.rfc-editor.org/rfc/rfc1521.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1521.txt,https://www.rfc-editor.org/rfc/rfc1521.html,https://datatracker.ietf.org/doc/rfc1521/,IETF Datatracker,10.17487/RFC1521,
,,,,stub,RFC1522,,MIME (Multipurpose Internet Mail Extensions) Part Two: Message Header Extensions for Non-ASCII Text,Obsoleted; Errata,Draft Standard,IETF,1993-09,,,https://www.rfc-editor.org/rfc/rfc1522.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1522.txt,https://www.rfc-editor.org/rfc/rfc1522.html,https://datatracker.ietf.org/doc/rfc1522/,IETF Datatracker,10.17487/RFC1522,
,,,,stub,RFC1590,,Media Type Registration Procedure,Informational; Obsoleted,RFC - Informational,Legacy,1994-03,,,https://www.rfc-editor.org/rfc/rfc1590.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1590.txt,https://www.rfc-editor.org/rfc/rfc1590.html,https://datatracker.ietf.org/doc/rfc1590/,IETF Datatracker,10.17487/RFC1590,
,,,,stub,RFC1806,,Communicating Presentation Information in Internet Messages: The Content-Disposition Header,Informational; Obsoleted,RFC - Experimental,Legacy,1995-06-01,,,https://www.rfc-editor.org/rfc/rfc1806.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1806.txt,https://www.rfc-editor.org/rfc/rfc1806.html,https://datatracker.ietf.org/doc/rfc1806/,IETF Datatracker,10.17487/RFC1806,
,,,,stub,RFC2045,,Multipurpose Internet Mail Extensions (MIME) Part One: Format of Internet Message Bodies,Active; Updated; Errata,Draft Standard,IETF,1996-11,,,https://www.rfc-editor.org/rfc/rfc2045.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2045.txt,https://www.rfc-editor.org/rfc/rfc2045.html,https://datatracker.ietf.org/doc/rfc2045/,IETF Datatracker,10.17487/RFC2045,
,,,,stub,RFC2046,,Multipurpose Internet Mail Extensions (MIME) Part Two: Media Types,Active; Updated; Errata,Draft Standard,IETF,1996-11,,,https://www.rfc-editor.org/rfc/rfc2046.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2046.txt,https://www.rfc-editor.org/rfc/rfc2046.html,https://datatracker.ietf.org/doc/rfc2046/,IETF Datatracker,10.17487/RFC2046,
,,,,stub,RFC2047,,MIME (Multipurpose Internet Mail Extensions) Part Three: Message Header Extensions for Non-ASCII Text,Active; Updated; Errata,Draft Standard,IETF,1996-11,,,https://www.rfc-editor.org/rfc/rfc2047.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2047.txt,https://www.rfc-editor.org/rfc/rfc2047.html,https://datatracker.ietf.org/doc/rfc2047/,IETF Datatracker,10.17487/RFC2047,
,,,,stub,RFC2048,,Multipurpose Internet Mail Extensions (MIME) Part Four: Registration Procedures,Obsoleted; Updated,Best Current Practice,IETF,1996-11,,,https://www.rfc-editor.org/rfc/rfc2048.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2048.txt,https://www.rfc-editor.org/rfc/rfc2048.html,https://datatracker.ietf.org/doc/rfc2048/,IETF Datatracker,10.17487/RFC2048,
,,,,stub,RFC2049,,Multipurpose Internet Mail Extensions (MIME) Part Five: Conformance Criteria and Examples,Active; Errata,Draft Standard,IETF,1996-11,,,https://www.rfc-editor.org/rfc/rfc2049.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2049.txt,https://www.rfc-editor.org/rfc/rfc2049.html,https://datatracker.ietf.org/doc/rfc2049/,IETF Datatracker,10.17487/RFC2049,
,,,,stub,RFC2183,,Communicating Presentation Information in Internet Messages: The Content-Disposition Header Field,Active; Updated; Errata,Proposed Standard,Legacy,1997-08-01,,,https://www.rfc-editor.org/rfc/rfc2183.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2183.txt,https://www.rfc-editor.org/rfc/rfc2183.html,https://datatracker.ietf.org/doc/rfc2183/,IETF Datatracker,10.17487/RFC2183,
,,,,stub,RFC2184,,"MIME Parameter Value and Encoded Word Extensions: Character Sets, Languages, and Continuations",Obsoleted; Errata,Proposed Standard,Legacy,1997-08-01,,,https://www.rfc-editor.org/rfc/rfc2184.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2184.txt,https://www.rfc-editor.org/rfc/rfc2184.html,https://datatracker.ietf.org/doc/rfc2184/,IETF Datatracker,10.17487/RFC2184,
,,,,stub,RFC2231,,"MIME Parameter Value and Encoded Word Extensions: Character Sets, Languages, and Continuations",Active; Errata,Proposed Standard,Legacy,1997-11-01,,,https://www.rfc-editor.org/rfc/rfc2231.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2231.txt,https://www.rfc-editor.org/rfc/rfc2231.html,https://datatracker.ietf.org/doc/rfc2231/,IETF Datatracker,10.17487/RFC2231,
,,,,stub,RFC4288,,Media Type Specifications and Registration Procedures,Obsoleted; Errata,Best Current Practice,IETF,2005-12-12,,,https://www.rfc-editor.org/rfc/rfc4288.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4288.txt,https://www.rfc-editor.org/rfc/rfc4288.html,https://datatracker.ietf.org/doc/rfc4288/,IETF Datatracker,10.17487/RFC4288,
,,,,stub,RFC4289,,Multipurpose Internet Mail Extensions (MIME) Part Four: Registration Procedures,Active,Best Current Practice,IETF,2005-12-12,,,https://www.rfc-editor.org/rfc/rfc4289.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4289.txt,https://www.rfc-editor.org/rfc/rfc4289.html,https://datatracker.ietf.org/doc/rfc4289/,IETF Datatracker,10.17487/RFC4289,
,,,,stub,RFC6838,,Media Type Specifications and Registration Procedures,Active; Updated,Best Current Practice,IETF,2013-01-30,,,https://www.rfc-editor.org/rfc/rfc6838.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6838.txt,https://www.rfc-editor.org/rfc/rfc6838.html,https://datatracker.ietf.org/doc/rfc6838/,IETF Datatracker,10.17487/RFC6838,
,,,,stub,RFC9694,,Guidelines for the Definition of New Top-Level Media Types,Active,Best Current Practice,IETF,2025-03-17,,,https://www.rfc-editor.org/rfc/rfc9694.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9694.txt,https://www.rfc-editor.org/rfc/rfc9694.html,https://datatracker.ietf.org/doc/rfc9694/,IETF Datatracker,10.17487/RFC9694,
,,,,relOnly; relComplete,RFC989,,Privacy Enhancement for Internet Electronic Mail: Part I: Message Encipherment and Authentication Procedures,Obsoleted,RFC - Unknown,Legacy,1987-02-01,,,https://www.rfc-editor.org/rfc/rfc989.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc989.txt,https://www.rfc-editor.org/rfc/rfc989.html,https://datatracker.ietf.org/doc/rfc989/,IETF Datatracker,10.17487/RFC0989,
,,,,relOnly; relComplete,RFC1040,,Privacy Enhancement for Internet Electronic Mail: Part I: Message Encipherment and Authentication Procedures,Obsoleted,RFC - Unknown,Legacy,1988-01-01,,,https://www.rfc-editor.org/rfc/rfc1040.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1040.txt,https://www.rfc-editor.org/rfc/rfc1040.html,https://datatracker.ietf.org/doc/rfc1040/,IETF Datatracker,10.17487/RFC1040,
,,,,relOnly; relComplete,RFC1113,,Privacy Enhancement for Internet Electronic Mail: Part I - Message Encipherment and Authentication Procedures,Deprecated; Obsoleted,RFC - Historic,Legacy,1989-08-01,,,https://www.rfc-editor.org/rfc/rfc1113.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1113.txt,https://www.rfc-editor.org/rfc/rfc1113.html,https://datatracker.ietf.org/doc/rfc1113/,IETF Datatracker,10.17487/RFC1113,
,,,,relOnly; relComplete,RFC1114,,Privacy Enhancement for Internet Electronic Mail: Part II - Certificate-Based Key Management,Deprecated; Obsoleted,RFC - Historic,Legacy,1989-08-01,,,https://www.rfc-editor.org/rfc/rfc1114.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1114.txt,https://www.rfc-editor.org/rfc/rfc1114.html,https://datatracker.ietf.org/doc/rfc1114/,IETF Datatracker,10.17487/RFC1114,
,,,,relOnly; relComplete,RFC1115,,"Privacy Enhancement for Internet Electronic Mail: Part III - Algorithms, Modes, and Identifiers",Deprecated; Obsoleted,RFC - Historic,Legacy,1989-08-01,,,https://www.rfc-editor.org/rfc/rfc1115.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1115.txt,https://www.rfc-editor.org/rfc/rfc1115.html,https://datatracker.ietf.org/doc/rfc1115/,IETF Datatracker,10.17487/RFC1115,
,,,,relOnly; relComplete,RFC1421,,Privacy Enhancement for Internet Electronic Mail: Part I: Message Encryption and Authentication Procedures,Deprecated,RFC - Historic,IETF,1993-02-01,,,https://www.rfc-editor.org/rfc/rfc1421.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1421.txt,https://www.rfc-editor.org/rfc/rfc1421.html,https://datatracker.ietf.org/doc/rfc1421/,IETF Datatracker,10.17487/RFC1421,
,,,,relOnly; relComplete,RFC1422,,Privacy Enhancement for Internet Electronic Mail: Part II: Certificate-Based Key Management,Deprecated,RFC - Historic,IETF,1993-02-01,,,https://www.rfc-editor.org/rfc/rfc1422.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1422.txt,https://www.rfc-editor.org/rfc/rfc1422.html,https://datatracker.ietf.org/doc/rfc1422/,IETF Datatracker,10.17487/RFC1422,
,,,,relOnly; relComplete,RFC1423,,"Privacy Enhancement for Internet Electronic Mail: Part III: Algorithms, Modes, and Identifiers",Deprecated,RFC - Historic,IETF,1993-02-01,,,https://www.rfc-editor.org/rfc/rfc1423.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1423.txt,https://www.rfc-editor.org/rfc/rfc1423.html,https://datatracker.ietf.org/doc/rfc1423/,IETF Datatracker,10.17487/RFC1423,
,,,,relOnly; relComplete,RFC1424,,Privacy Enhancement for Internet Electronic Mail: Part IV: Key Certification and Related Services,Deprecated,RFC - Historic,IETF,1993-02-01,,,https://www.rfc-editor.org/rfc/rfc1424.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1424.txt,https://www.rfc-editor.org/rfc/rfc1424.html,https://datatracker.ietf.org/doc/rfc1424/,IETF Datatracker,10.17487/RFC1424,
,,,,relOnly; relComplete,RFC1847,,Security Multiparts for MIME: Multipart/Signed and Multipart/Encrypted,Active,Proposed Standard,IETF,1995-10-01,,,https://www.rfc-editor.org/rfc/rfc1847.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1847.txt,https://www.rfc-editor.org/rfc/rfc1847.html,https://datatracker.ietf.org/doc/rfc1847/,IETF Datatracker,10.17487/RFC1847,
,,,,relOnly; relComplete,RFC1991,,PGP Message Exchange Formats,Informational; Obsoleted,RFC - Informational,Legacy,1996-08-01,,,https://www.rfc-editor.org/rfc/rfc1991.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc1991.txt,https://www.rfc-editor.org/rfc/rfc1991.html,https://datatracker.ietf.org/doc/rfc1991/,IETF Datatracker,10.17487/RFC1991,
,,,,relOnly; relComplete,RFC2015,,MIME Security with Pretty Good Privacy (PGP),Active; Updated; Errata,Proposed Standard,Legacy,1996-10-01,,,https://www.rfc-editor.org/rfc/rfc2015.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2015.txt,https://www.rfc-editor.org/rfc/rfc2015.html,https://datatracker.ietf.org/doc/rfc2015/,IETF Datatracker,10.17487/RFC2015,
,,,,relOnly; relComplete,RFC2311,,S/MIME Version 2 Message Specification,Deprecated,RFC - Historic,Legacy,1998-03-01,,,https://www.rfc-editor.org/rfc/rfc2311.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2311.txt,https://www.rfc-editor.org/rfc/rfc2311.html,https://datatracker.ietf.org/doc/rfc2311/,IETF Datatracker,10.17487/RFC2311,
,,,,relOnly; relComplete,RFC2440,,OpenPGP Message Format,Obsoleted,Proposed Standard,IETF,1998-11-01,,,https://www.rfc-editor.org/rfc/rfc2440.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2440.txt,https://www.rfc-editor.org/rfc/rfc2440.html,https://datatracker.ietf.org/doc/rfc2440/,IETF Datatracker,10.17487/RFC2440,
,,,,relOnly; relComplete,RFC2632,,S/MIME Version 3 Certificate Handling,Obsoleted,Proposed Standard,IETF,1999-06-01,,,https://www.rfc-editor.org/rfc/rfc2632.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2632.txt,https://www.rfc-editor.org/rfc/rfc2632.html,https://datatracker.ietf.org/doc/rfc2632/,IETF Datatracker,10.17487/RFC2632,
,,,,relOnly; relComplete,RFC2633,,S/MIME Version 3 Message Specification,Obsoleted; Errata,Proposed Standard,IETF,1999-06-01,,,https://www.rfc-editor.org/rfc/rfc2633.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2633.txt,https://www.rfc-editor.org/rfc/rfc2633.html,https://datatracker.ietf.org/doc/rfc2633/,IETF Datatracker,10.17487/RFC2633,
,,,,relOnly; relComplete,RFC2634,,Enhanced Security Services for S/MIME,Active; Updated,Proposed Standard,IETF,1999-06-01,,,https://www.rfc-editor.org/rfc/rfc2634.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2634.txt,https://www.rfc-editor.org/rfc/rfc2634.html,https://datatracker.ietf.org/doc/rfc2634/,IETF Datatracker,10.17487/RFC2634,
,,,,relOnly; relComplete,RFC2785,,"Methods for Avoiding the ""Small-Subgroup"" Attacks on the Diffie-Hellman Key Agreement Method for S/MIME",Informational,RFC - Informational,IETF,2000-03-01,,,https://www.rfc-editor.org/rfc/rfc2785.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc2785.txt,https://www.rfc-editor.org/rfc/rfc2785.html,https://datatracker.ietf.org/doc/rfc2785/,IETF Datatracker,10.17487/RFC2785,
,,,,relOnly; relComplete,RFC3156,,MIME Security with OpenPGP,Active,Proposed Standard,IETF,2001-08-01,,,https://www.rfc-editor.org/rfc/rfc3156.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3156.txt,https://www.rfc-editor.org/rfc/rfc3156.html,https://datatracker.ietf.org/doc/rfc3156/,IETF Datatracker,10.17487/RFC3156,
,,,,relOnly; relComplete,RFC3850,,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 3.1 Certificate Handling,Obsoleted,Proposed Standard,IETF,2004-07-21,,,https://www.rfc-editor.org/rfc/rfc3850.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3850.txt,https://www.rfc-editor.org/rfc/rfc3850.html,https://datatracker.ietf.org/doc/rfc3850/,IETF Datatracker,10.17487/RFC3850,
,,,,relOnly; relComplete,RFC3851,,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 3.1 Message Specification,Obsoleted,Proposed Standard,IETF,2004-07-21,,,https://www.rfc-editor.org/rfc/rfc3851.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc3851.txt,https://www.rfc-editor.org/rfc/rfc3851.html,https://datatracker.ietf.org/doc/rfc3851/,IETF Datatracker,10.17487/RFC3851,
,,,,relOnly; relComplete,RFC4134,,Examples of S/MIME Messages,Informational; Errata,RFC - Informational,IETF,2005-07-25,,,https://www.rfc-editor.org/rfc/rfc4134.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4134.txt,https://www.rfc-editor.org/rfc/rfc4134.html,https://datatracker.ietf.org/doc/rfc4134/,IETF Datatracker,10.17487/RFC4134,
,,,,relOnly; relComplete,RFC4262,,X.509 Certificate Extension for Secure/Multipurpose Internet Mail Extensions (S/MIME) Capabilities,Active,Proposed Standard,IETF,2005-12-16,,,https://www.rfc-editor.org/rfc/rfc4262.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4262.txt,https://www.rfc-editor.org/rfc/rfc4262.html,https://datatracker.ietf.org/doc/rfc4262/,IETF Datatracker,10.17487/RFC4262,
,,,,relOnly; relComplete,RFC4880,,OpenPGP Message Format,Obsoleted; Updated; Errata,Proposed Standard,IETF,2007-11-02,,,https://www.rfc-editor.org/rfc/rfc4880.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc4880.txt,https://www.rfc-editor.org/rfc/rfc4880.html,https://datatracker.ietf.org/doc/rfc4880/,IETF Datatracker,10.17487/RFC4880,
,,,,relOnly; relComplete,RFC5035,,Enhanced Security Services (ESS) Update: Adding CertID Algorithm Agility,Active; Errata,Proposed Standard,IETF,2007-08-24,,,https://www.rfc-editor.org/rfc/rfc5035.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5035.txt,https://www.rfc-editor.org/rfc/rfc5035.html,https://datatracker.ietf.org/doc/rfc5035/,IETF Datatracker,10.17487/RFC5035,
,,,,relOnly; relComplete,RFC5581,,The Camellia Cipher in OpenPGP,Informational; Obsoleted,RFC - Informational,IETF,2009-06-03,,,https://www.rfc-editor.org/rfc/rfc5581.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5581.txt,https://www.rfc-editor.org/rfc/rfc5581.html,https://datatracker.ietf.org/doc/rfc5581/,IETF Datatracker,10.17487/RFC5581,
,,,,relOnly; relComplete,RFC5750,,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 3.2 Certificate Handling,Obsoleted,Proposed Standard,IETF,2010-01-25,,,https://www.rfc-editor.org/rfc/rfc5750.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5750.txt,https://www.rfc-editor.org/rfc/rfc5750.html,https://datatracker.ietf.org/doc/rfc5750/,IETF Datatracker,10.17487/RFC5750,
,,,,relOnly; relComplete,RFC5751,,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 3.2 Message Specification,Obsoleted; Errata,Proposed Standard,IETF,2010-01-25,,,https://www.rfc-editor.org/rfc/rfc5751.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc5751.txt,https://www.rfc-editor.org/rfc/rfc5751.html,https://datatracker.ietf.org/doc/rfc5751/,IETF Datatracker,10.17487/RFC5751,
,,,,relOnly; relComplete,RFC6637,,Elliptic Curve Cryptography (ECC) in OpenPGP,Obsoleted; Errata,Proposed Standard,IETF,2012-06-12,,,https://www.rfc-editor.org/rfc/rfc6637.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6637.txt,https://www.rfc-editor.org/rfc/rfc6637.html,https://datatracker.ietf.org/doc/rfc6637/,IETF Datatracker,10.17487/RFC6637,
,,,,relOnly; relComplete,RFC6664,,S/MIME Capabilities for Public Key Definitions,Informational; Errata,RFC - Informational,IETF,2012-07-19,,,https://www.rfc-editor.org/rfc/rfc6664.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc6664.txt,https://www.rfc-editor.org/rfc/rfc6664.html,https://datatracker.ietf.org/doc/rfc6664/,IETF Datatracker,10.17487/RFC6664,
,,,,relOnly; relComplete,RFC8550,,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 4.0 Certificate Handling,Active,Proposed Standard,IETF,2019-04-30,,,https://www.rfc-editor.org/rfc/rfc8550.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8550.txt,https://www.rfc-editor.org/rfc/rfc8550.html,https://datatracker.ietf.org/doc/rfc8550/,IETF Datatracker,10.17487/RFC8550,
,,,,relOnly; relComplete,RFC8551,,Secure/Multipurpose Internet Mail Extensions (S/MIME) Version 4.0 Message Specification,Active; Updated,Proposed Standard,IETF,2019-04-30,,,https://www.rfc-editor.org/rfc/rfc8551.txt,Text (ASCII),https://www.rfc-editor.org/rfc/rfc8551.txt,https://www.rfc-editor.org/rfc/rfc8551.html,https://datatracker.ietf.org/doc/rfc8551/,IETF Datatracker,10.17487/RFC8551,
,,,,relOnly; relComplete,RFC9216,,S/MIME Example Keys and Certificates,Informational; Errata,RFC - Informational,IETF,2022-04-21,,,https://www.rfc-editor.org/rfc/rfc9216.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9216.txt,https://www.rfc-editor.org/rfc/rfc9216.html,https://datatracker.ietf.org/doc/rfc9216/,IETF Datatracker,10.17487/RFC9216,
,,,,relOnly; relComplete,RFC9580,,OpenPGP,Active; Errata,Proposed Standard,IETF,2024-07-31,,,https://www.rfc-editor.org/rfc/rfc9580.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9580.txt,https://www.rfc-editor.org/rfc/rfc9580.html,https://datatracker.ietf.org/doc/rfc9580/,IETF Datatracker,10.17487/RFC9580,
,,,,relOnly; relComplete,RFC9787,,Guidance on End-to-End Email Security,Informational,RFC - Informational,IETF,2025-08-22,,,https://www.rfc-editor.org/rfc/rfc9787.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9787.txt,https://www.rfc-editor.org/rfc/rfc9787.html,https://datatracker.ietf.org/doc/rfc9787/,IETF Datatracker,10.17487/RFC9787,
,,,,relOnly; relComplete,RFC9788,,Header Protection for Cryptographically Protected Email,Active,Proposed Standard,IETF,2025-08-22,,,https://www.rfc-editor.org/rfc/rfc9788.xml,RFCXML,https://www.rfc-editor.org/rfc/rfc9788.txt,https://www.rfc-editor.org/rfc/rfc9788.html,https://datatracker.ietf.org/doc/rfc9788/,IETF Datatracker,10.17487/RFC9788,
